44.3284	35.9675	2503.93	-2657.22	-282.026	-1978.4	-332.49	-1734.12
35.9675	55.635	2821.62	-3000.22	-385.654	-1800.23	-297.223	-2412.43
2503.93	2821.62	169825	-179777	-22441	-119847	-21341.2	-130144
-2657.22	-3000.22	-179777	190505	23678.8	127014	22463	138097
-282.026	-385.654	-22441	23678.8	3560.04	14782.7	2918.28	17789.6
-1978.4	-1800.23	-119847	127014	14782.7	91031.6	15837.6	85803.1
-332.49	-297.223	-21341.2	22463	2918.28	15837.6	3268.57	14978.2
-1734.12	-2412.43	-130144	138097	17789.6	85803.1	14978.2	107213
