134.46	106.326	-4640.31	2720.6	4155.01	229.951	3373.14	290.669
106.326	118.773	-4335.65	2538.18	3334.9	243.12	3693.59	232.141
-4640.31	-4335.65	173615	-101690	-144440	-9238.5	-136222	-10205
2720.6	2538.18	-101690	59811.7	84766.6	5517.99	79874.8	6132.69
4155.01	3334.9	-144440	84766.6	128531	7274.67	105747	9053.72
229.951	243.12	-9238.5	5517.99	7274.67	603.253	7649.8	586.199
3373.14	3693.59	-136222	79874.8	105747	7649.8	115073	7480.97
290.669	232.141	-10205	6132.69	9053.72	586.199	7480.97	779.378
