59.6129	-102.156	-28.0337	133.119	442.805	-64.7431
-102.156	232.082	17.6311	-105.042	-882.762	-12.4426
-28.0337	17.6311	313.006	-294.502	23.7846	262.071
133.119	-105.042	-294.502	855.696	431.524	-701.57
442.805	-882.762	23.7846	431.524	3847.66	77.3572
-64.7431	-12.4426	262.071	-701.57	77.3572	446.854
