444.313	-785.329	-2756	16894.9	313.116	-16370.2
-785.329	5047.63	19673.3	-30343.8	-31.2054	29466.6
-2756	19673.3	445210	-107826	1397.25	104339
16894.9	-30343.8	-107826	642215	11111.5	-623253
313.116	-31.2054	1397.25	11111.5	1009.58	-10749
-16370.2	29466.6	104339	-623253	-10749	604304
