1235.43	591.662	-38789	22402.4	65753.8	1206.13	33102.4	2582.06
591.662	904.804	-32227.4	18575.9	32291	1574.59	48482.8	1289.75
-38789	-32227.4	1.54359e+06	-889466	-2.08288e+06	-60757.6	-1.75658e+06	-82869.2
22402.4	18575.9	-889466	514022	1.20327e+06	35486.6	1.01361e+06	49159.6
65753.8	32291	-2.08288e+06	1.20327e+06	3.50108e+06	66092.8	1.80407e+06	137739
1206.13	1574.59	-60757.6	35486.6	66092.8	3538.7	84909.4	2911.08
33102.4	48482.8	-1.75658e+06	1.01361e+06	1.80407e+06	84909.4	2.60148e+06	73478.8
2582.06	1289.75	-82869.2	49159.6	137739	2911.08	73478.8	7270.26
