15.8312	-42.3086	-122.331	2316.11	135.041	-2298.09
-42.3086	1057.89	3277.03	-6442.47	-95.3838	6408.59
-122.331	3277.03	294070	-19840.7	858.431	19589
2316.11	-6442.47	-19840.7	340145	18222.5	-337706
135.041	-95.3838	858.431	18222.5	2680.67	-18067.6
-2298.09	6408.59	19589	-337706	-18067.6	335088
