26.5212	-55.6655	-10.1146	45.1234	211.22	-14.7344
-55.6655	156.92	14.5226	-26.6522	-511.797	-37.2181
-10.1146	14.5226	243.05	-157.089	58.7749	145.209
45.1234	-26.6522	-157.089	378.792	58.0226	-326.843
211.22	-511.797	58.7749	58.0226	1982.24	183.754
-14.7344	-37.2181	145.209	-326.843	183.754	310.919
