66.836	-0.174881	2863.6	-3073.21	-265.125	-18213.7	-2276.11	-2783.41
-0.174881	131.083	4774.52	-5153.43	-3586.78	-4413.21	-520.654	-35721.2
2863.6	4774.52	345146	-370596	-157954	-962655	-129295	-1.43833e+06
-3073.21	-5153.43	-370596	398037	170764	1.03467e+06	137853	1.55037e+06
-265.125	-3586.78	-157954	170764	145414	251738	31213.9	998525
-18213.7	-4413.21	-962655	1.03467e+06	251738	5.1865e+06	647822	1.98662e+06
-2276.11	-520.654	-129295	137853	31213.9	647822	115989	283513
-2783.41	-35721.2	-1.43833e+06	1.55037e+06	998525	1.98662e+06	283513	9.91052e+06
