570.627	-3003.23	-36.8907	1597.17	20483	-940.168
-3003.23	27466.9	-2145.26	-870.881	-115274	-2588.54
-36.8907	-2145.26	17807.9	-5334.74	3915.59	5302.1
1597.17	-870.881	-5334.74	21805.1	39914.6	-19959.8
20483	-115274	3915.59	39914.6	751171	-16388.5
-940.168	-2588.54	5302.1	-19959.8	-16388.5	18861.2
