369.183	-171.861	-1364.01	3508.22	58.237	-3087.94
-171.861	334.182	2289.91	-1593.22	-73.8756	1394.92
-1364.01	2289.91	23662	-13176.3	-8.84422	11623.9
3508.22	-1593.22	-13176.3	33698.1	226.207	-29694.6
58.237	-73.8756	-8.84422	226.207	336.641	-159.71
-3087.94	1394.92	11623.9	-29694.6	-159.71	26218.3
