1059.14	-2164.65	3.35886	694.299	9537.77	519.998
-2164.65	5512.37	-373.742	-473.445	-20447.7	-2007.42
3.35886	-373.742	1316.02	-1242.21	1270.81	1246.06
694.299	-473.445	-1242.21	3442.37	3269.8	-2644.7
9537.77	-20447.7	1270.81	3269.8	88992.3	7663.5
519.998	-2007.42	1246.06	-2644.7	7663.5	3250.87
